"Year","Month","Day_of_month","Hour","YYYYMMDDHHMM_From","YYYYMMDDHHMM_To","WindSpeed_Avg_m_s","WindSpeed_Max_m_s","WindSpeed_gap_filled_percent","WindSpeed_missing_data_percent"
2023,1,26,8,202301260800,202301260859,2.39,2.92,0.00,0.00
2023,1,26,9,202301260900,202301260959,2.43,2.96,0.00,0.00
2023,1,26,10,202301261000,202301261059,2.96,4.85,0.00,0.00
2023,1,26,11,202301261100,202301261159,3.47,4.59,0.00,0.00
2023,1,26,12,202301261200,202301261259,3.43,4.77,0.00,0.00
2023,1,26,13,202301261300,202301261359,4.11,5.00,0.00,0.00
2023,1,26,14,202301261400,202301261459,3.85,5.22,0.00,0.00
2023,1,26,15,202301261500,202301261559,3.70,4.86,0.00,0.00
2023,1,26,16,202301261600,202301261659,3.53,5.24,0.00,0.00
2023,1,26,17,202301261700,202301261759,3.71,5.19,0.00,0.00
2023,1,26,18,202301261800,202301261859,2.82,3.77,0.00,0.00
2023,1,26,19,202301261900,202301261959,2.98,4.07,0.00,0.00
2023,1,26,20,202301262000,202301262059,3.06,4.46,0.00,0.00
2023,1,26,21,202301262100,202301262159,3.54,5.48,0.00,0.00
2023,1,26,22,202301262200,202301262259,3.29,4.40,0.00,0.00
2023,1,26,23,202301262300,202301262359,2.13,3.25,0.00,0.00
2023,1,27,0,202301270000,202301270059,1.83,2.54,0.00,0.00
2023,1,27,1,202301270100,202301270159,2.08,2.73,0.00,0.00
2023,1,27,2,202301270200,202301270259,1.96,2.37,0.00,0.00
2023,1,27,3,202301270300,202301270359,1.96,2.50,0.00,0.00
2023,1,27,4,202301270400,202301270459,1.87,2.52,0.00,0.00
2023,1,27,5,202301270500,202301270559,2.19,2.56,0.00,0.00
2023,1,27,6,202301270600,202301270659,2.27,3.01,0.00,0.00
2023,1,27,7,202301270700,202301270759,2.58,3.10,0.00,0.00
2023,1,27,8,202301270800,202301270859,2.61,3.84,0.00,0.00
2023,1,27,9,202301270900,202301270959,3.09,5.10,0.00,0.00
2023,1,27,10,202301271000,202301271059,4.13,5.01,0.00,0.00
2023,1,27,11,202301271100,202301271159,3.99,5.53,0.00,0.00
2023,1,27,12,202301271200,202301271259,4.32,5.37,0.00,0.00
2023,1,27,13,202301271300,202301271359,4.28,5.42,0.00,0.00
2023,1,27,14,202301271400,202301271459,5.12,6.61,0.00,0.00
2023,1,27,15,202301271500,202301271559,5.13,6.44,0.00,0.00
2023,1,27,16,202301271600,202301271659,4.10,5.31,0.00,0.00
2023,1,27,17,202301271700,202301271759,4.23,5.45,0.00,0.00
2023,1,27,18,202301271800,202301271859,4.54,5.81,0.00,0.00
2023,1,27,19,202301271900,202301271959,4.19,5.38,0.00,0.00
2023,1,27,20,202301272000,202301272059,3.56,4.68,0.00,0.00
2023,1,27,21,202301272100,202301272159,3.94,4.98,0.00,0.00
2023,1,27,22,202301272200,202301272259,3.73,4.80,0.00,0.00
2023,1,27,23,202301272300,202301272359,3.17,4.73,0.00,0.00
2023,1,28,0,202301280000,202301280059,3.20,4.04,0.00,0.00
2023,1,28,1,202301280100,202301280159,2.94,4.09,0.00,0.00
2023,1,28,2,202301280200,202301280259,2.50,3.33,0.00,0.00
2023,1,28,3,202301280300,202301280359,2.89,3.37,0.00,0.00
2023,1,28,4,202301280400,202301280459,2.98,3.67,0.00,0.00
2023,1,28,5,202301280500,202301280559,3.84,5.00,0.00,0.00
2023,1,28,6,202301280600,202301280659,3.67,4.77,0.00,0.00
2023,1,28,7,202301280700,202301280759,2.44,3.83,0.00,0.00
2023,1,28,8,202301280800,202301280859,3.08,4.61,0.00,0.00
2023,1,28,9,202301280900,202301280959,3.64,6.94,0.00,0.00
2023,1,28,10,202301281000,202301281059,5.35,8.78,0.00,0.00
2023,1,28,11,202301281100,202301281159,3.52,5.37,0.00,0.00
2023,1,28,12,202301281200,202301281259,4.47,6.86,0.00,0.00
2023,1,28,13,202301281300,202301281359,4.47,6.06,0.00,0.00
2023,1,28,14,202301281400,202301281459,4.37,8.36,0.00,0.00
2023,1,28,15,202301281500,202301281559,4.49,7.29,0.00,0.00
2023,1,28,16,202301281600,202301281659,2.51,4.15,0.00,0.00
2023,1,28,17,202301281700,202301281759,3.03,3.89,0.00,0.00
2023,1,28,18,202301281800,202301281859,3.09,4.03,0.00,0.00
2023,1,28,19,202301281900,202301281959,4.14,5.45,0.00,0.00
2023,1,28,20,202301282000,202301282059,3.82,5.00,0.00,0.00
2023,1,28,21,202301282100,202301282159,3.91,4.94,0.00,0.00
2023,1,28,22,202301282200,202301282259,2.63,4.38,0.00,0.00
2023,1,28,23,202301282300,202301282359,2.58,3.75,0.00,0.00
2023,1,29,0,202301290000,202301290059,1.91,3.50,0.00,0.00
2023,1,29,1,202301290100,202301290159,1.18,2.08,0.00,0.00
2023,1,29,2,202301290200,202301290259,1.35,3.27,0.00,0.00
2023,1,29,3,202301290300,202301290359,1.81,3.67,0.00,0.00
2023,1,29,4,202301290400,202301290459,0.98,1.98,0.00,0.00
2023,1,29,5,202301290500,202301290559,1.45,2.08,0.00,0.00
2023,1,29,6,202301290600,202301290659,0.88,2.28,0.00,0.00
2023,1,29,7,202301290700,202301290759,1.33,2.32,0.00,0.00
2023,1,29,8,202301290800,202301290859,0.48,0.48,0.00,0.00
2023,1,29,9,202301290900,202301290959,0.95,1.92,0.00,0.00
2023,1,29,10,202301291000,202301291059,0.94,1.85,0.00,0.00
2023,1,29,11,202301291100,202301291159,2.09,3.09,0.00,0.00
2023,1,29,12,202301291200,202301291259,1.80,2.91,0.00,0.00
2023,1,29,13,202301291300,202301291359,2.41,3.83,0.00,0.00
2023,1,29,14,202301291400,202301291459,3.06,4.15,0.00,0.00
2023,1,29,15,202301291500,202301291559,2.47,3.58,0.00,0.00
2023,1,29,16,202301291600,202301291659,1.54,2.80,0.00,0.00
2023,1,29,17,202301291700,202301291759,1.52,2.57,0.00,0.00
2023,1,29,18,202301291800,202301291859,1.46,2.23,0.00,0.00
2023,1,29,19,202301291900,202301291959,2.92,4.70,0.00,0.00
2023,1,29,20,202301292000,202301292059,3.16,3.97,0.00,0.00
2023,1,29,21,202301292100,202301292159,3.63,5.29,0.00,0.00
2023,1,29,22,202301292200,202301292259,3.48,5.12,0.00,0.00
2023,1,29,23,202301292300,202301292359,2.84,4.83,0.00,0.00
2023,1,30,0,202301300000,202301300059,3.42,5.19,0.00,0.00
2023,1,30,1,202301300100,202301300159,3.00,7.27,0.00,0.00
2023,1,30,2,202301300200,202301300259,4.92,8.46,0.00,0.00
2023,1,30,3,202301300300,202301300359,2.96,4.73,0.00,0.00
2023,1,30,4,202301300400,202301300459,3.27,7.34,0.00,0.00
2023,1,30,5,202301300500,202301300559,5.78,8.46,0.00,0.00
2023,1,30,6,202301300600,202301300659,6.46,9.38,0.00,0.00
2023,1,30,7,202301300700,202301300759,4.56,7.24,0.00,0.00
2023,1,30,8,202301300800,202301300859,7.53,10.74,0.00,0.00
2023,1,30,9,202301300900,202301300959,7.78,11.34,0.00,0.00
2023,1,30,10,202301301000,202301301059,8.58,11.57,0.00,0.00
2023,1,30,11,202301301100,202301301159,9.30,11.43,0.00,0.00
2023,1,30,12,202301301200,202301301259,9.01,11.33,0.00,0.00
2023,1,30,13,202301301300,202301301359,7.95,12.61,0.00,0.00
2023,1,30,14,202301301400,202301301459,7.02,9.53,0.00,0.00
2023,1,30,15,202301301500,202301301559,5.99,8.94,0.00,0.00
2023,1,30,16,202301301600,202301301659,4.85,6.89,0.00,0.00
2023,1,30,17,202301301700,202301301759,4.12,6.63,0.00,0.00
2023,1,30,18,202301301800,202301301859,4.24,6.07,0.00,0.00
2023,1,30,19,202301301900,202301301959,2.93,5.52,0.00,0.00
2023,1,30,20,202301302000,202301302059,1.92,3.04,0.00,0.00
2023,1,30,21,202301302100,202301302159,1.58,2.75,0.00,0.00
2023,1,30,22,202301302200,202301302259,1.53,3.06,0.00,0.00
2023,1,30,23,202301302300,202301302359,2.85,3.94,0.00,0.00
2023,1,31,0,202301310000,202301310059,1.54,3.38,0.00,0.00
2023,1,31,1,202301310100,202301310159,1.10,2.18,0.00,0.00
2023,1,31,2,202301310200,202301310259,0.81,1.72,0.00,0.00
2023,1,31,3,202301310300,202301310359,0.73,1.53,0.00,0.00
2023,1,31,4,202301310400,202301310459,0.62,1.13,0.00,0.00
2023,1,31,5,202301310500,202301310559,1.41,2.58,0.00,0.00
2023,1,31,6,202301310600,202301310659,1.14,1.97,0.00,0.00
2023,1,31,7,202301310700,202301310759,1.68,3.09,0.00,0.00
2023,1,31,8,202301310800,202301310859,1.09,1.85,0.00,0.00
2023,1,31,9,202301310900,202301310959,2.19,2.92,0.00,0.00
2023,1,31,10,202301311000,202301311059,3.24,5.87,0.00,0.00
2023,1,31,11,202301311100,202301311159,5.28,7.99,0.00,0.00
2023,1,31,12,202301311200,202301311259,5.50,7.03,0.00,0.00
2023,1,31,13,202301311300,202301311359,4.95,7.32,0.00,0.00
2023,1,31,14,202301311400,202301311459,6.83,9.27,0.00,0.00
2023,1,31,15,202301311500,202301311559,7.31,10.67,0.00,0.00
2023,1,31,16,202301311600,202301311659,7.06,9.97,0.00,0.00
2023,1,31,17,202301311700,202301311759,5.01,8.38,0.00,0.00
2023,1,31,18,202301311800,202301311859,5.34,7.53,0.00,0.00
2023,1,31,19,202301311900,202301311959,5.11,7.14,0.00,0.00
2023,1,31,20,202301312000,202301312059,5.85,7.50,0.00,0.00
2023,1,31,21,202301312100,202301312159,6.17,8.02,0.00,0.00
2023,1,31,22,202301312200,202301312259,6.88,10.70,0.00,0.00
2023,1,31,23,202301312300,202301312359,7.44,9.41,0.00,0.00
2023,2,1,0,202302010000,202302010059,6.84,9.33,0.00,0.00
2023,2,1,1,202302010100,202302010159,7.52,11.15,0.00,0.00
2023,2,1,2,202302010200,202302010259,6.80,9.45,0.00,0.00
2023,2,1,3,202302010300,202302010359,6.07,8.66,0.00,0.00
2023,2,1,4,202302010400,202302010459,6.02,7.56,0.00,0.00
2023,2,1,5,202302010500,202302010559,6.78,9.61,0.00,0.00
2023,2,1,6,202302010600,202302010659,6.72,8.78,0.00,0.00
2023,2,1,7,202302010700,202302010759,7.38,9.18,0.00,0.00
2023,2,1,8,202302010800,202302010859,5.75,7.72,0.00,0.00
2023,2,1,9,202302010900,202302010959,6.42,8.92,0.00,0.00
