"","X.3","X.2","datetime","station_id","type","ta","rh","No","station_lat","station_lon","sunrise","sunset","time_of_day","period","date","phenophase","Year","Month","Day_of_month","Hour","YYYYMMDDHHMM_To","WindSpeed_Avg_m_s","WindSpeed_Max_m_s","cooling_rate","time_after_sunset","temp_diff_UNIK","temp_diff_MESS"
"7444",37220,37220,"2023-11-07 05:00:00","FRFRIE","measured",10.1666666666667,64.9766666666667,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",5,"night","2023-11-07","leafless",2023,11,7,4,"2023-11-07 04:59:00",7.1,9.02,-0.28300000000004,13,-0.139666666666701,0.110166666666601
"7445",37221,37221,"2023-11-07 06:00:00","FRFRIE","measured",10.1365,65.5250000000001,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",6,"night","2023-11-07","leafless",2023,11,7,5,"2023-11-07 05:59:00",6.79,9.09,0.0301666666667,14,-0.0801666666667007,0.0383333333333002
"7446",37227,37227,"2023-11-07 07:00:00","FRFRIE","measured",10.2458333333333,64.7966666666668,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",7,"day","2023-11-07","leafless",2023,11,7,6,"2023-11-07 06:59:00",6.85,12.05,-0.1093333333333,15,-0.0794999999999995,0.00283333333340074
"7447",37235,37235,"2023-11-07 08:00:00","FRFRIE","measured",10.8658333333333,62.96,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",8,"day","2023-11-07","leafless",2023,11,7,7,"2023-11-07 07:59:00",6.91,9.96,-0.620000000000001,16,-0.073833333333301,0.0478333333333989
"7448",37239,37239,"2023-11-07 09:00:00","FRFRIE","measured",11.6508333333333,60.2466666666667,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",9,"day","2023-11-07","leafless",2023,11,7,8,"2023-11-07 08:59:00",6.32,9.75,-0.784999999999998,17,0.1336666666667,-0.3165
"7449",37245,37245,"2023-11-07 10:00:00","FRFRIE","measured",11.855,60.3266666666666,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",10,"day","2023-11-07","leafless",2023,11,7,9,"2023-11-07 09:59:00",5.98,9.59,-0.204166666666701,18,0.201166666666699,-0.588333333333301
"7450",37249,37249,"2023-11-07 11:00:00","FRFRIE","measured",11.6105,64.6483333333333,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",11,"day","2023-11-07","leafless",2023,11,7,10,"2023-11-07 10:59:00",7.28,11.05,0.2445,19,0.243499999999999,-0.553333333333301
"7451",37252,37252,"2023-11-07 12:00:00","FRFRIE","measured",9.20016666666667,82.3400000000001,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",12,"day","2023-11-07","leafless",2023,11,7,11,"2023-11-07 11:59:00",7.15,9.95,2.41033333333333,20,-0.270166666666679,-0.128999999999989
"7452",37256,37256,"2023-11-07 13:00:00","FRFRIE","measured",8.70833333333333,83.7400000000001,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",13,"day","2023-11-07","leafless",2023,11,7,12,"2023-11-07 12:59:00",6.6,8.97,0.491833333333339,21,0.311666666666669,0.15666666666667
"7453",37264,37264,"2023-11-07 14:00:00","FRFRIE","measured",9.226,79.1883333333333,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",14,"day","2023-11-07","leafless",2023,11,7,13,"2023-11-07 13:59:00",5.12,6.59,-0.51766666666667,22,0.195000000000009,0.199499999999999
"7454",37270,37270,"2023-11-07 15:00:00","FRFRIE","measured",9.30033333333335,76.3716666666666,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",15,"day","2023-11-07","leafless",2023,11,7,14,"2023-11-07 14:59:00",5.26,7.63,-0.0743333333333496,23,0.0948333333333089,0.17049999999999
"7455",37275,37275,"2023-11-07 16:00:00","FRFRIE","measured",8.78466666666666,76.5683333333334,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",16,"day","2023-11-07","leafless",2023,11,7,15,"2023-11-07 15:59:00",4.43,7.62,0.515666666666691,0,0.100666666666681,0.13350000000001
"7456",37278,37278,"2023-11-07 17:00:00","FRFRIE","measured",8.32450000000001,77.2000000000001,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",17,"night","2023-11-07","leafless",2023,11,7,16,"2023-11-07 16:59:00",6,8.18,0.46016666666665,1,0.0653333333333315,0.20116666666666
"7457",37282,37282,"2023-11-07 18:00:00","FRFRIE","measured",8.24,77.4,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",18,"night","2023-11-07","leafless",2023,11,7,17,"2023-11-07 17:59:00",5.21,7.34,0.0845000000000091,2,0.0601666666666691,0.12583333333334
"7458",37290,37290,"2023-11-07 19:00:00","FRFRIE","measured",8.10566666666666,77.4183333333334,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",19,"night","2023-11-07","leafless",2023,11,7,18,"2023-11-07 18:59:00",4.55,7.26,0.134333333333339,3,0.0601666666666691,0.189333333333339
"7459",37291,37291,"2023-11-07 20:00:00","FRFRIE","measured",8.2795,77.0933333333334,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",20,"night","2023-11-07","leafless",2023,11,7,19,"2023-11-07 19:59:00",5.64,7.68,-0.17383333333334,4,-0.17250000000001,0.147166666666669
"7460",37300,37300,"2023-11-07 21:00:00","FRFRIE","measured",8.13166666666668,76.5366666666666,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",21,"night","2023-11-07","leafless",2023,11,7,20,"2023-11-07 20:59:00",5.07,6.59,0.14783333333332,5,-0.0973333333333493,0.14299999999997
"7461",37303,37303,"2023-11-07 22:00:00","FRFRIE","measured",8.47033333333334,72.58,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",22,"night","2023-11-07","leafless",2023,11,7,21,"2023-11-07 21:59:00",5.98,8.89,-0.33866666666666,6,0.0213333333333399,0.05833333333333
"7462",37309,37309,"2023-11-07 23:00:00","FRFRIE","measured",8.51783333333332,71.3700000000001,1,48.010887,7.841538,"2023-11-07 06:23:14","2023-11-07 16:03:57",23,"night","2023-11-07","leafless",2023,11,7,22,"2023-11-07 22:59:00",7.1,8.79,-0.0474999999999799,7,0.131333333333341,-0.0114999999999803
"7463",37311,37311,"2023-11-08 00:00:00","FRFRIE","measured",8.53750000000001,71.7266666666667,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",0,"night","2023-11-07","leafless",2023,11,7,23,"2023-11-07 23:59:00",5.76,7.36,-0.0196666666666907,8,-0.00416666666668064,-0.0591666666666697
"7464",37320,37320,"2023-11-08 01:00:00","FRFRIE","measured",8.56449999999999,71.16,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",1,"night","2023-11-08","leafless",2023,11,8,0,"2023-11-08 00:59:00",6.26,8.67,-0.0269999999999797,9,-0.0913333333333206,0.0496666666666794
"7465",37321,37321,"2023-11-08 02:00:00","FRFRIE","measured",8.96216666666668,68.3483333333333,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",2,"night","2023-11-08","leafless",2023,11,8,1,"2023-11-08 01:59:00",5.38,7.98,-0.397666666666691,10,-0.0560000000000009,0.0336666666666492
"7466",37326,37326,"2023-11-08 03:00:00","FRFRIE","measured",8.90099999999999,68.9900000000001,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",3,"night","2023-11-08","leafless",2023,11,8,2,"2023-11-08 02:59:00",6.18,8.43,0.0611666666666917,11,-0.110499999999989,0.00483333333334102
"7467",37335,37335,"2023-11-08 04:00:00","FRFRIE","measured",8.663,72.1,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",4,"night","2023-11-08","leafless",2023,11,8,3,"2023-11-08 03:59:00",6.17,7.89,0.237999999999989,12,-0.0269999999999904,0.0894999999999992
"7468",37337,37337,"2023-11-08 05:00:00","FRFRIE","measured",8.40416666666667,74.935,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",5,"night","2023-11-08","leafless",2023,11,8,4,"2023-11-08 04:59:00",5.71,7.51,0.25883333333333,13,0.0118333333333389,0.00916666666666011
"7469",37341,37341,"2023-11-08 06:00:00","FRFRIE","measured",8.65033333333333,73.2416666666667,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",6,"night","2023-11-08","leafless",2023,11,8,5,"2023-11-08 05:59:00",5.18,6.89,-0.24616666666666,14,-0.0234999999999914,0.00583333333334934
"7470",37348,37348,"2023-11-08 07:00:00","FRFRIE","measured",8.9775,72.47,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",7,"day","2023-11-08","leafless",2023,11,8,6,"2023-11-08 06:59:00",5.08,7.5,-0.327166666666669,15,0.165833333333332,-0.00299999999999834
"7471",37351,37351,"2023-11-08 08:00:00","FRFRIE","measured",10.5573333333333,66.255,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",8,"day","2023-11-08","leafless",2023,11,8,7,"2023-11-08 07:59:00",4.6,6.42,-1.5798333333333,16,-0.1145,-0.3725
"7472",37356,37356,"2023-11-08 09:00:00","FRFRIE","measured",11.6195,63.1333333333334,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",9,"day","2023-11-08","leafless",2023,11,8,8,"2023-11-08 08:59:00",4.99,7.31,-1.0621666666667,17,0.4716666666667,-0.490833333333301
"7473",37361,37361,"2023-11-08 10:00:00","FRFRIE","measured",12.823,57.04,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",10,"day","2023-11-08","leafless",2023,11,8,9,"2023-11-08 09:59:00",4.64,7.82,-1.2035,18,0.7168333333333,-0.788500000000001
"7474",37370,37370,"2023-11-08 11:00:00","FRFRIE","measured",12.8951666666667,57.5883333333333,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",11,"day","2023-11-08","leafless",2023,11,8,10,"2023-11-08 10:59:00",5.99,8.45,-0.0721666666666998,19,0.4725,-0.5905
"7475",37372,37372,"2023-11-08 12:00:00","FRFRIE","measured",13.782,54.48,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",12,"day","2023-11-08","leafless",2023,11,8,11,"2023-11-08 11:59:00",5.06,7.54,-0.8868333333333,20,-0.544499999999999,-0.153499999999999
"7476",37376,37376,"2023-11-08 13:00:00","FRFRIE","measured",13.0311666666667,55.69,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",13,"day","2023-11-08","leafless",2023,11,8,12,"2023-11-08 12:59:00",5.15,7.54,0.750833333333301,21,-0.426166666666699,0.876166666666601
"7477",37382,37382,"2023-11-08 14:00:00","FRFRIE","measured",12.8391666666667,56.27,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",14,"day","2023-11-08","leafless",2023,11,8,13,"2023-11-08 13:59:00",3.98,6,0.192,22,-0.372499999999999,1.6336666666666
"7478",37386,37386,"2023-11-08 15:00:00","FRFRIE","measured",12.2568333333333,58.79,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",15,"day","2023-11-08","leafless",2023,11,8,14,"2023-11-08 14:59:00",3.45,4.82,0.582333333333398,23,0.0428333333333999,1.4646666666667
"7479",37391,37391,"2023-11-08 16:00:00","FRFRIE","measured",10.2401666666667,68.5266666666668,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",16,"day","2023-11-08","leafless",2023,11,8,15,"2023-11-08 15:59:00",2.15,3.55,2.0166666666666,0,0.656666666666599,0.756666666666598
"7480",37398,37398,"2023-11-08 17:00:00","FRFRIE","measured",8.75216666666667,75.295,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",17,"night","2023-11-08","leafless",2023,11,8,16,"2023-11-08 16:59:00",3.36,5.1,1.48800000000003,1,0.9025,0.378500000000001
"7481",37402,37402,"2023-11-08 18:00:00","FRFRIE","measured",8.21116666666667,76.38,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",18,"night","2023-11-08","leafless",2023,11,8,17,"2023-11-08 17:59:00",4.93,6.86,0.540999999999999,2,0.623166666666679,0.40483333333334
"7482",37406,37406,"2023-11-08 19:00:00","FRFRIE","measured",7.55566666666667,78.0616666666667,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",19,"night","2023-11-08","leafless",2023,11,8,18,"2023-11-08 18:59:00",4.14,5.28,0.655500000000001,3,0.57866666666667,0.0753333333333401
"7483",37411,37411,"2023-11-08 20:00:00","FRFRIE","measured",6.8295,78.8000000000001,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",20,"night","2023-11-08","leafless",2023,11,8,19,"2023-11-08 19:59:00",3.3,4.28,0.72616666666667,4,1.05000000000001,0.21950000000001
"7484",37419,37419,"2023-11-08 21:00:00","FRFRIE","measured",6.31599999999999,78.1291666666667,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",21,"night","2023-11-08","leafless",2023,11,8,20,"2023-11-08 20:59:00",3.97,5.41,0.51350000000001,5,1.56183333333335,0.22400000000001
"7485",37422,37422,"2023-11-08 22:00:00","FRFRIE","measured",7.06833333333334,70.7416666666666,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",22,"night","2023-11-08","leafless",2023,11,8,21,"2023-11-08 21:59:00",3.96,5.34,-0.75233333333335,6,1.32733333333333,0.692166666666671
"7486",37427,37427,"2023-11-08 23:00:00","FRFRIE","measured",7.88366666666667,63.0033333333333,1,48.010887,7.841538,"2023-11-08 06:24:48","2023-11-08 16:02:32",23,"night","2023-11-08","leafless",2023,11,8,22,"2023-11-08 22:59:00",3.84,4.83,-0.815333333333331,7,0.83066666666668,0.839
"7487",37432,37432,"2023-11-09 00:00:00","FRFRIE","measured",6.40016666666668,69.355,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",0,"night","2023-11-08","leafless",2023,11,8,23,"2023-11-08 23:59:00",2.43,4.69,1.48349999999999,8,1.09516666666666,1.22416666666665
"7488",37439,37439,"2023-11-09 01:00:00","FRFRIE","measured",4.86733333333334,78.765,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",1,"night","2023-11-09","leafless",2023,11,9,0,"2023-11-09 00:59:00",1.07,3.52,1.53283333333334,9,1.243,0.72216666666666
"7489",37442,37442,"2023-11-09 02:00:00","FRFRIE","measured",4.01366666666666,84.1600000000001,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",2,"night","2023-11-09","leafless",2023,11,9,1,"2023-11-09 01:59:00",0.88,1.65,0.85366666666668,10,1.77350000000002,0.62516666666667
"7490",37448,37448,"2023-11-09 03:00:00","FRFRIE","measured",4.143,85.5083333333334,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",3,"night","2023-11-09","leafless",2023,11,9,2,"2023-11-09 02:59:00",0.7,2.15,-0.12933333333334,11,1.41233333333333,0.15183333333334
"7491",37454,37454,"2023-11-09 04:00:00","FRFRIE","measured",5.29683333333334,79.0216666666667,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",4,"night","2023-11-09","leafless",2023,11,9,3,"2023-11-09 03:59:00",0.98,2.35,-1.15383333333334,12,0.90649999999999,0.17033333333333
"7492",37460,37460,"2023-11-09 05:00:00","FRFRIE","measured",5.50316666666667,77.76,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",5,"night","2023-11-09","leafless",2023,11,9,4,"2023-11-09 04:59:00",2.29,2.95,-0.20633333333333,13,1.263,0.65233333333334
"7493",37463,37463,"2023-11-09 06:00:00","FRFRIE","measured",6.40066666666666,74.0983333333333,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",6,"night","2023-11-09","leafless",2023,11,9,5,"2023-11-09 05:59:00",1.88,2.8,-0.89749999999999,14,1.13016666666667,0.40066666666668
"7494",37470,37470,"2023-11-09 07:00:00","FRFRIE","measured",9.37116666666667,64.5466666666667,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",7,"day","2023-11-09","leafless",2023,11,9,6,"2023-11-09 06:59:00",4.52,8.31,-2.97050000000001,15,0.425166666666659,0.0999999999999996
"7495",37475,37475,"2023-11-09 08:00:00","FRFRIE","measured",10.8678333333333,60.0183333333334,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",8,"day","2023-11-09","leafless",2023,11,9,7,"2023-11-09 07:59:00",5.16,8.77,-1.49666666666663,16,0.0105000000000004,-0.1011666666666
"7496",37476,37476,"2023-11-09 09:00:00","FRFRIE","measured",11.79225,61.9666666666666,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",9,"day","2023-11-09","leafless",2023,11,9,8,"2023-11-09 08:59:00",5.7,8.13,-0.9244166666667,17,-0.0480833333332988,-0.0349166666666996
"7497",37481,37481,"2023-11-09 10:00:00","FRFRIE","measured",13.4245,56.2383333333334,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",10,"day","2023-11-09","leafless",2023,11,9,9,"2023-11-09 09:59:00",6.71,10.59,-1.63225,18,0.0816666666667007,-0.3345
"7498",37486,37486,"2023-11-09 11:00:00","FRFRIE","measured",12.5628333333333,60.6966666666667,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",11,"day","2023-11-09","leafless",2023,11,9,10,"2023-11-09 10:59:00",8.07,10.81,0.8616666666667,19,0.146000000000001,-0.126666666666599
"7499",37494,37494,"2023-11-09 12:00:00","FRFRIE","measured",12.004,68.6333333333334,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",12,"day","2023-11-09","leafless",2023,11,9,11,"2023-11-09 11:59:00",7.38,9.99,0.5588333333333,20,0.00216666666670129,0.0718333333333003
"7500",37500,37500,"2023-11-09 13:00:00","FRFRIE","measured",11.6721666666667,69.1916666666666,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",13,"day","2023-11-09","leafless",2023,11,9,12,"2023-11-09 12:59:00",7.01,10.24,0.3318333333333,21,0.1096666666666,-0.0146666666666988
"7501",37502,37502,"2023-11-09 14:00:00","FRFRIE","measured",10.0375,83.135,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",14,"day","2023-11-09","leafless",2023,11,9,13,"2023-11-09 13:59:00",6.83,9.75,1.6346666666667,22,0.1528333333333,0.1483333333333
"7502",37508,37508,"2023-11-09 15:00:00","FRFRIE","measured",10.5076666666667,80.0416666666667,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",15,"day","2023-11-09","leafless",2023,11,9,14,"2023-11-09 14:59:00",4.69,8.29,-0.470166666666699,23,0.0715000000000003,0.043666666666601
"7503",37513,37513,"2023-11-09 16:00:00","FRFRIE","measured",10.0466666666667,82.8366666666667,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",16,"day","2023-11-09","leafless",2023,11,9,15,"2023-11-09 15:59:00",5.15,8.74,0.460999999999999,0,0.1311666666666,0.138833333333299
"7504",37520,37520,"2023-11-09 17:00:00","FRFRIE","measured",9.25449999999999,89.3466666666668,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",17,"night","2023-11-09","leafless",2023,11,9,16,"2023-11-09 16:59:00",3.83,6.78,0.792166666666711,1,0.17533333333334,0.0905000000000111
"7505",37524,37524,"2023-11-09 18:00:00","FRFRIE","measured",9.418,86.0566666666667,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",18,"night","2023-11-09","leafless",2023,11,9,17,"2023-11-09 17:59:00",5.36,7.71,-0.16350000000001,2,0.115833333333331,0.0236666666666707
"7506",37530,37530,"2023-11-09 19:00:00","FRFRIE","measured",10.284,78.215,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",19,"night","2023-11-09","leafless",2023,11,9,18,"2023-11-09 18:59:00",5.76,7.44,-0.866000000000001,3,-0.0335000000000001,0.139333333333299
"7507",37532,37532,"2023-11-09 20:00:00","FRFRIE","measured",11.1476666666667,68.2566666666667,1,48.010887,7.841538,"2023-11-09 06:26:21","2023-11-09 16:01:09",20,"night","2023-11-09","leafless",2023,11,9,19,"2023-11-09 19:59:00",6.37,8.8,-0.863666666666699,4,-0.0604999999999993,0.105833333333301
