"","X.3","X.2","datetime","station_id","type","ta","rh","No","station_lat","station_lon","sunrise","sunset","time_of_day","period","date","phenophase","Year","Month","Day_of_month","Hour","YYYYMMDDHHMM_To","WindSpeed_Avg_m_s","WindSpeed_Max_m_s","cooling_rate","time_after_sunset","temp_diff_KART","temp_diff_INST","temp_diff_HERD"
"6302",31507,31507,"2023-09-20 15:00:00","FRSTGA","measured",26.1436666666667,37.3466666666667,1,47.997815,7.857968,"2023-09-20 05:13:00","2023-09-20 17:34:05",15,"day","2023-09-20","full_canopy",2023,9,20,13,"2023-09-20 13:59:00",3.45,5.38,0.753499999999999,21,0.214833333333299,2.2935,0.251333333333299
"6303",31513,31513,"2023-09-20 16:00:00","FRSTGA","measured",26.8736666666667,37.425,1,47.997815,7.857968,"2023-09-20 05:13:00","2023-09-20 17:34:05",16,"day","2023-09-20","full_canopy",2023,9,20,14,"2023-09-20 14:59:00",3.2,4.75,-0.73,22,-0.918500000000002,1.435,-1.067
"6304",31517,31517,"2023-09-20 17:00:00","FRSTGA","measured",23.4256666666667,50.5866666666667,1,47.997815,7.857968,"2023-09-20 05:13:00","2023-09-20 17:34:05",17,"day","2023-09-20","full_canopy",2023,9,20,15,"2023-09-20 15:59:00",2.46,3.79,3.448,23,1.7133333333333,1.9645,0.00766666666660143
"6305",31521,31521,"2023-09-20 18:00:00","FRSTGA","measured",21.2011666666667,57.7966666666667,1,47.997815,7.857968,"2023-09-20 05:13:00","2023-09-20 17:34:05",18,"night","2023-09-20","full_canopy",2023,9,20,16,"2023-09-20 16:59:00",1.81,3.34,2.2245,0,1.6305,1.9003333333333,0.243833333333299
"6306",31528,31528,"2023-09-20 19:00:00","FRSTGA","measured",20.7976666666667,57.6316666666667,1,47.997815,7.857968,"2023-09-20 05:13:00","2023-09-20 17:34:05",19,"night","2023-09-20","full_canopy",2023,9,20,17,"2023-09-20 17:59:00",1.86,3.28,0.403500000000001,1,0.605499999999999,0.887,0.585666666666601
"6307",31533,31533,"2023-09-20 20:00:00","FRSTGA","measured",20.4398333333333,57.1016666666667,1,47.997815,7.857968,"2023-09-20 05:13:00","2023-09-20 17:34:05",20,"night","2023-09-20","full_canopy",2023,9,20,18,"2023-09-20 18:59:00",4.71,6.39,0.357833333333399,2,0.595666666666698,0.9851666666667,0.863499999999998
"6308",31536,31536,"2023-09-20 21:00:00","FRSTGA","measured",19.7388333333333,58.4966666666667,1,47.997815,7.857968,"2023-09-20 05:13:00","2023-09-20 17:34:05",21,"night","2023-09-20","full_canopy",2023,9,20,19,"2023-09-20 19:59:00",5.19,6.46,0.701000000000001,3,0.893000000000001,1.3968333333334,1.5678333333334
"6309",31543,31543,"2023-09-20 22:00:00","FRSTGA","measured",19.1993333333333,59.67,1,47.997815,7.857968,"2023-09-20 05:13:00","2023-09-20 17:34:05",22,"night","2023-09-20","full_canopy",2023,9,20,20,"2023-09-20 20:59:00",5.48,7.26,0.5395,4,0.853750000000002,1.2616666666667,0.850666666666701
"6310",31550,31550,"2023-09-20 23:00:00","FRSTGA","measured",19.0331666666667,61.6416666666667,1,47.997815,7.857968,"2023-09-20 05:13:00","2023-09-20 17:34:05",23,"night","2023-09-20","full_canopy",2023,9,20,21,"2023-09-20 21:59:00",5.3,6.84,0.166166666666602,5,1.0343333333333,0.685000000000002,-0.0298333333334
"6311",31555,31555,"2023-09-21 00:00:00","FRSTGA","measured",19.1836666666667,61.6,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",0,"night","2023-09-20","full_canopy",2023,9,20,22,"2023-09-20 22:59:00",1.79,3.91,-0.150500000000001,6,1.0875,0.324000000000002,-0.657
"6312",31559,31559,"2023-09-21 01:00:00","FRSTGA","measured",19.4456666666667,60.435,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",1,"night","2023-09-20","full_canopy",2023,9,20,23,"2023-09-20 23:59:00",1.19,2.61,-0.262,7,0.995333333333299,0.675166666666602,-0.8006666666667
"6313",31562,31562,"2023-09-21 02:00:00","FRSTGA","measured",19.8891666666667,57.6183333333333,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",2,"night","2023-09-21","full_canopy",2023,9,21,0,"2023-09-21 00:59:00",2.32,4.07,-0.4435,8,0.675833333333301,0.656333333333301,-0.595833333333399
"6314",31566,31566,"2023-09-21 03:00:00","FRSTGA","measured",19.7541666666667,59.2041666666667,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",3,"night","2023-09-21","full_canopy",2023,9,21,1,"2023-09-21 01:59:00",3.24,5.21,0.135000000000002,9,0.519166666666603,0.316666666666602,-0.427499999999998
"6315",31572,31572,"2023-09-21 04:00:00","FRSTGA","measured",18.309,69.9366666666667,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",4,"night","2023-09-21","full_canopy",2023,9,21,2,"2023-09-21 02:59:00",2.63,4.26,1.4451666666667,10,0.862833333333299,0.3578333333333,-0.0640000000000001
"6316",31578,31578,"2023-09-21 05:00:00","FRSTGA","measured",19.6506666666667,60.9566666666666,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",5,"night","2023-09-21","full_canopy",2023,9,21,3,"2023-09-21 03:59:00",2.1,3.91,-1.3416666666667,11,0.398499999999999,0.528499999999998,-0.289000000000001
"6317",31582,31582,"2023-09-21 06:00:00","FRSTGA","measured",19.6916666666667,62.2133333333333,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",6,"day","2023-09-21","full_canopy",2023,9,21,4,"2023-09-21 04:59:00",3.57,6.03,-0.0409999999999968,12,0.6213333333333,0.592833333333303,0.370000000000001
"6318",31587,31587,"2023-09-21 07:00:00","FRSTGA","measured",19.6416666666667,63.4783333333334,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",7,"day","2023-09-21","full_canopy",2023,9,21,5,"2023-09-21 05:59:00",3.71,6.36,0.0499999999999972,13,0.839833333333299,1.004,0.00833333333329733
"6319",31593,31593,"2023-09-21 08:00:00","FRSTGA","measured",21.874,56.6983333333334,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",8,"day","2023-09-21","full_canopy",2023,9,21,6,"2023-09-21 06:59:00",1.91,3.63,-2.2323333333333,14,0.891000000000002,0.796666666666702,-0.419
"6320",31600,31600,"2023-09-21 09:00:00","FRSTGA","measured",24.3176666666667,50.3933333333333,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",9,"day","2023-09-21","full_canopy",2023,9,21,7,"2023-09-21 07:59:00",3.5,4.9,-2.4436666666667,15,-0.3006666666667,0.349833333333301,-0.8943333333334
"6321",31601,31601,"2023-09-21 10:00:00","FRSTGA","measured",26.941,39.9716666666666,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",10,"day","2023-09-21","full_canopy",2023,9,21,8,"2023-09-21 08:59:00",4.11,5.96,-2.6233333333333,16,-1.2173333333333,-0.197333333333297,-2.131
"6322",31608,31608,"2023-09-21 11:00:00","FRSTGA","measured",26.0145,42.87,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",11,"day","2023-09-21","full_canopy",2023,9,21,9,"2023-09-21 09:59:00",2.4,4.26,0.926499999999997,17,-0.518833333333301,-0.119500000000002,-1.2495
"6323",31613,31613,"2023-09-21 12:00:00","FRSTGA","measured",26.91,41.8833333333333,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",12,"day","2023-09-21","full_canopy",2023,9,21,10,"2023-09-21 10:59:00",3.15,4.34,-0.895499999999998,18,-0.865500000000001,-0.0779999999999994,-1.84
"6324",31620,31620,"2023-09-21 13:00:00","FRSTGA","measured",27.9428333333333,36.895,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",13,"day","2023-09-21","full_canopy",2023,9,21,11,"2023-09-21 11:59:00",2.09,3.49,-1.0328333333333,19,-0.755666666666603,0.214666666666698,-1.6811666666666
"6325",31622,31622,"2023-09-21 14:00:00","FRSTGA","measured",26.9431666666667,38.2,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",14,"day","2023-09-21","full_canopy",2023,9,21,12,"2023-09-21 12:59:00",2.47,5.81,0.999666666666602,20,-0.00450000000000017,0.395166666666601,-0.3831666666667
"6326",31629,31629,"2023-09-21 15:00:00","FRSTGA","measured",25.0276666666667,47.0383333333334,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",15,"day","2023-09-21","full_canopy",2023,9,21,13,"2023-09-21 13:59:00",4.29,6.87,1.9155,21,0.487166666666599,0.34,0.152333333333299
"6327",31632,31632,"2023-09-21 16:00:00","FRSTGA","measured",22.6436666666667,60.3683333333333,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",16,"day","2023-09-21","full_canopy",2023,9,21,14,"2023-09-21 14:59:00",4.71,6.95,2.384,22,1.1101666666666,0.940333333333299,0.5713333333333
"6328",31640,31640,"2023-09-21 17:00:00","FRSTGA","measured",20.68,77.6816666666667,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",17,"day","2023-09-21","full_canopy",2023,9,21,15,"2023-09-21 15:59:00",2.22,6.1,1.9636666666667,23,2.1281666666667,1.8841666666667,0.703333333333301
"6329",31641,31641,"2023-09-21 18:00:00","FRSTGA","measured",18.1776666666667,93.2783333333333,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",18,"night","2023-09-21","full_canopy",2023,9,21,16,"2023-09-21 16:59:00",1.89,3.77,2.5023333333333,0,0.9658333333333,0.792999999999999,0.5073333333333
"6330",31649,31649,"2023-09-21 19:00:00","FRSTGA","measured",16.4605,91.25,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",19,"night","2023-09-21","full_canopy",2023,9,21,17,"2023-09-21 17:59:00",5.11,9.01,1.7171666666667,1,0.969999999999999,0.693666666666701,0.446166666666699
"6331",31651,31651,"2023-09-21 20:00:00","FRSTGA","measured",15.5623333333333,92.4666666666667,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",20,"night","2023-09-21","full_canopy",2023,9,21,18,"2023-09-21 18:59:00",5.88,8.24,0.8981666666667,2,0.9488333333334,0.724333333333401,0.3843333333334
"6332",31658,31658,"2023-09-21 21:00:00","FRSTGA","measured",14.4306666666667,95.0983333333333,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",21,"night","2023-09-21","full_canopy",2023,9,21,19,"2023-09-21 19:59:00",5.2,7.75,1.1316666666666,3,1.0116666666666,0.722000000000001,0.524333333333301
"6333",31665,31665,"2023-09-21 22:00:00","FRSTGA","measured",13.6931666666667,96.4866666666667,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",22,"night","2023-09-21","full_canopy",2023,9,21,20,"2023-09-21 20:59:00",4.81,7.77,0.737499999999999,4,1.3941666666666,1.1658333333333,0.6501666666666
"6334",31668,31668,"2023-09-21 23:00:00","FRSTGA","measured",13.7126666666667,97.0966666666667,1,47.997815,7.857968,"2023-09-21 05:14:22","2023-09-21 17:31:59",23,"night","2023-09-21","full_canopy",2023,9,21,21,"2023-09-21 21:59:00",4.05,5.89,-0.019499999999999,5,1.512,1.2821666666666,0.489000000000001
"6335",31675,31675,"2023-09-22 00:00:00","FRSTGA","measured",13.6375,95.505,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",0,"night","2023-09-21","full_canopy",2023,9,21,22,"2023-09-21 22:59:00",4.12,6.86,0.0751666666666999,7,1.9051666666667,1.5353333333333,0.617500000000001
"6336",31677,31677,"2023-09-22 01:00:00","FRSTGA","measured",13.764,94.0233333333334,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",1,"night","2023-09-21","full_canopy",2023,9,21,23,"2023-09-21 23:59:00",3.41,4.89,-0.1265,8,1.8636666666667,1.462,0.607666666666701
"6337",31681,31681,"2023-09-22 02:00:00","FRSTGA","measured",14.41,88.9383333333333,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",2,"night","2023-09-22","full_canopy",2023,9,22,0,"2023-09-22 00:59:00",3.28,5.15,-0.646000000000001,9,1.4501666666667,1.2925,0.4066666666667
"6338",31689,31689,"2023-09-22 03:00:00","FRSTGA","measured",14.3795,90.9966666666667,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",3,"night","2023-09-22","full_canopy",2023,9,22,1,"2023-09-22 01:59:00",3.09,5.5,0.0305,10,1.3816666666667,1.171,0.538833333333299
"6339",31693,31693,"2023-09-22 04:00:00","FRSTGA","measured",14.8776666666667,85.2700000000001,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",4,"night","2023-09-22","full_canopy",2023,9,22,2,"2023-09-22 02:59:00",3.27,4.88,-0.4981666666667,11,1.137,0.928333333333299,0.467333333333301
"6340",31697,31697,"2023-09-22 05:00:00","FRSTGA","measured",15.2013333333333,81.8466666666667,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",5,"night","2023-09-22","full_canopy",2023,9,22,3,"2023-09-22 03:59:00",3.47,5.9,-0.3236666666666,12,0.915333333333399,0.745666666666699,0.2853333333334
"6341",31702,31702,"2023-09-22 06:00:00","FRSTGA","measured",14.1983333333333,92.2366666666667,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",6,"day","2023-09-22","full_canopy",2023,9,22,4,"2023-09-22 04:59:00",4.92,6.81,1.003,13,1.087,0.798,0.3683333333334
"6342",31709,31709,"2023-09-22 07:00:00","FRSTGA","measured",13.6278333333333,94.65,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",7,"day","2023-09-22","full_canopy",2023,9,22,5,"2023-09-22 05:59:00",4.29,6.56,0.570500000000001,14,0.7816666666667,0.637500000000001,0.3921666666667
"6343",31715,31715,"2023-09-22 08:00:00","FRSTGA","measured",14.5541666666667,87.0183333333333,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",8,"day","2023-09-22","full_canopy",2023,9,22,6,"2023-09-22 06:59:00",4.7,7.06,-0.9263333333334,15,0.5181666666666,0.4341666666666,-0.299166666666698
"6344",31717,31717,"2023-09-22 09:00:00","FRSTGA","measured",16.0383333333333,75.6066666666667,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",9,"day","2023-09-22","full_canopy",2023,9,22,7,"2023-09-22 07:59:00",4.42,7.14,-1.4841666666666,16,0.0143333333334006,0.218666666666703,-0.718333333333298
"6345",31723,31723,"2023-09-22 10:00:00","FRSTGA","measured",17.18,67.5666666666667,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",10,"day","2023-09-22","full_canopy",2023,9,22,8,"2023-09-22 08:59:00",4.62,6.85,-1.1416666666667,17,-0.0790000000000006,0.3326666666667,-0.713333333333299
"6346",31730,31730,"2023-09-22 11:00:00","FRSTGA","measured",17.5691666666667,68.4616666666667,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",11,"day","2023-09-22","full_canopy",2023,9,22,9,"2023-09-22 09:59:00",4.98,8.25,-0.3891666666667,18,-0.4598333333334,-0.0203333333334008,-0.870833333333401
"6347",31735,31735,"2023-09-22 12:00:00","FRSTGA","measured",20.0865,54.2183333333334,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",12,"day","2023-09-22","full_canopy",2023,9,22,10,"2023-09-22 10:59:00",4.81,7.38,-2.5173333333333,19,-1.2141666666667,-0.345166666666699,-1.7298333333333
"6348",31737,31737,"2023-09-22 13:00:00","FRSTGA","measured",20.6811666666667,49.7225,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",13,"day","2023-09-22","full_canopy",2023,9,22,11,"2023-09-22 11:59:00",4.04,6.12,-0.594666666666701,20,-1.0586666666667,-0.363500000000002,-1.9078333333334
"6349",31741,31741,"2023-09-22 14:00:00","FRSTGA","measured",20.375,50.2633333333334,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",14,"day","2023-09-22","full_canopy",2023,9,22,12,"2023-09-22 12:59:00",3.87,6.16,0.306166666666702,21,-0.3198333333333,0.318999999999999,-0.8466666666667
"6350",31748,31748,"2023-09-22 15:00:00","FRSTGA","measured",19.2296666666667,58.47,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",15,"day","2023-09-22","full_canopy",2023,9,22,13,"2023-09-22 13:59:00",3.42,4.81,1.1453333333333,22,0.689333333333302,0.806000000000001,0.325333333333301
"6351",31753,31753,"2023-09-22 16:00:00","FRSTGA","measured",16.094,84.9766666666667,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",16,"day","2023-09-22","full_canopy",2023,9,22,14,"2023-09-22 14:59:00",3.67,5.69,3.1356666666667,23,1.7318333333333,1.7578333333333,0.9926666666667
"6352",31760,31760,"2023-09-22 17:00:00","FRSTGA","measured",14.3681666666667,92.21,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",17,"day","2023-09-22","full_canopy",2023,9,22,15,"2023-09-22 15:59:00",2.24,3.94,1.7258333333333,0,1.5598333333333,1.6213333333333,0.770166666666601
"6353",31764,31764,"2023-09-22 18:00:00","FRSTGA","measured",14.0581666666667,86.8416666666667,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",18,"night","2023-09-22","full_canopy",2023,9,22,16,"2023-09-22 16:59:00",3.98,9.59,0.309999999999999,1,1.3891666666666,1.2661666666666,0.766833333333299
"6354",31769,31769,"2023-09-22 19:00:00","FRSTGA","measured",12.8595,91.5766666666666,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",19,"night","2023-09-22","full_canopy",2023,9,22,17,"2023-09-22 17:59:00",5.25,8.22,1.1986666666667,2,1.7585,1.4875,0.887166666666699
"6355",31774,31774,"2023-09-22 20:00:00","FRSTGA","measured",13.0868333333333,87.1466666666667,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",20,"night","2023-09-22","full_canopy",2023,9,22,18,"2023-09-22 18:59:00",3.99,6.09,-0.227333333333299,3,1.1889166666667,0.840333333333401,0.221500000000001
"6356",31777,31777,"2023-09-22 21:00:00","FRSTGA","measured",13.6405,86.5166666666667,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",21,"night","2023-09-22","full_canopy",2023,9,22,19,"2023-09-22 19:59:00",3.22,4.4,-0.5536666666667,4,0.6633333333333,0.5506666666667,0.4795
"6357",31783,31783,"2023-09-22 22:00:00","FRSTGA","measured",12.6756666666667,91.0116666666666,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",22,"night","2023-09-22","full_canopy",2023,9,22,20,"2023-09-22 20:59:00",4.11,6.3,0.964833333333299,5,1.4425,1.1661666666666,1.161
"6358",31790,31790,"2023-09-22 23:00:00","FRSTGA","measured",11.7296666666667,95.7616666666666,1,47.997815,7.857968,"2023-09-22 05:15:44","2023-09-22 17:29:54",23,"night","2023-09-22","full_canopy",2023,9,22,21,"2023-09-22 21:59:00",3.9,5.44,0.946,6,2.0025,1.7093333333333,0.8503333333333
"6359",31792,31792,"2023-09-23 00:00:00","FRSTGA","measured",11.702,96.9600000000001,1,47.997815,7.857968,"2023-09-23 05:17:05","2023-09-23 17:27:48",0,"night","2023-09-22","full_canopy",2023,9,22,22,"2023-09-22 22:59:00",3.01,4.73,0.0276666666667005,7,1.8583333333333,1.5925,0.6313333333333
"6360",31800,31800,"2023-09-23 01:00:00","FRSTGA","measured",10.8275,97.1316666666667,1,47.997815,7.857968,"2023-09-23 05:17:05","2023-09-23 17:27:48",1,"night","2023-09-22","full_canopy",2023,9,22,23,"2023-09-22 23:59:00",2.06,4.02,0.874499999999999,8,2.1903333333333,1.6993333333333,0.699166666666699
"6361",31801,31801,"2023-09-23 02:00:00","FRSTGA","measured",11.1858333333333,90.7816666666667,1,47.997815,7.857968,"2023-09-23 05:17:05","2023-09-23 17:27:48",2,"night","2023-09-23","full_canopy",2023,9,23,0,"2023-09-23 00:59:00",2.55,3.67,-0.358333333333299,9,1.2361666666667,0.9015,-0.324166666666599
"6362",31806,31806,"2023-09-23 03:00:00","FRSTGA","measured",10.3976666666667,95.0216666666667,1,47.997815,7.857968,"2023-09-23 05:17:05","2023-09-23 17:27:48",3,"night","2023-09-23","full_canopy",2023,9,23,1,"2023-09-23 01:59:00",2.95,4.56,0.7881666666666,10,1.3746666666666,1.028,0.1673333333333
"6363",31815,31815,"2023-09-23 04:00:00","FRSTGA","measured",10.367,91.4116666666667,1,47.997815,7.857968,"2023-09-23 05:17:05","2023-09-23 17:27:48",4,"night","2023-09-23","full_canopy",2023,9,23,2,"2023-09-23 02:59:00",2.57,3.92,0.0306666666666988,11,0.885999999999999,0.8165,0.238
"6364",31817,31817,"2023-09-23 05:00:00","FRSTGA","measured",9.86750000000001,92.9683333333333,1,47.997815,7.857968,"2023-09-23 05:17:05","2023-09-23 17:27:48",5,"night","2023-09-23","full_canopy",2023,9,23,3,"2023-09-23 03:59:00",3.66,6.09,0.499499999999991,12,1.03399999999999,0.898333333333289,0.36916666666669
"6365",31821,31821,"2023-09-23 06:00:00","FRSTGA","measured",10.0715,90.4183333333335,1,47.997815,7.857968,"2023-09-23 05:17:05","2023-09-23 17:27:48",6,"day","2023-09-23","full_canopy",2023,9,23,4,"2023-09-23 04:59:00",2.43,3.56,-0.20399999999999,13,0.907999999999999,0.8225,0.266833333333299
"6366",31829,31829,"2023-09-23 07:00:00","FRSTGA","measured",10.766,85.9266666666668,1,47.997815,7.857968,"2023-09-23 05:17:05","2023-09-23 17:27:48",7,"day","2023-09-23","full_canopy",2023,9,23,5,"2023-09-23 05:59:00",2.52,4.03,-0.6945,14,1.2026666666667,1.3588333333333,0.672333333333301
"6367",31834,31834,"2023-09-23 08:00:00","FRSTGA","measured",13.8176666666667,75.4533333333334,1,47.997815,7.857968,"2023-09-23 05:17:05","2023-09-23 17:27:48",8,"day","2023-09-23","full_canopy",2023,9,23,6,"2023-09-23 06:59:00",3.25,4.44,-3.0516666666667,15,1.3885,0.596500000000001,-0.7043333333334
"6368",31836,31836,"2023-09-23 09:00:00","FRSTGA","measured",18.1115,55.9233333333333,1,47.997815,7.857968,"2023-09-23 05:17:05","2023-09-23 17:27:48",9,"day","2023-09-23","full_canopy",2023,9,23,7,"2023-09-23 07:59:00",2.29,3.3,-4.2938333333333,16,-1.5481666666667,-0.8548333333333,-2.8998333333333
"6369",31841,31841,"2023-09-23 10:00:00","FRSTGA","measured",18.8893333333333,49.13,1,47.997815,7.857968,"2023-09-23 05:17:05","2023-09-23 17:27:48",10,"day","2023-09-23","full_canopy",2023,9,23,8,"2023-09-23 08:59:00",2.06,4.25,-0.777833333333302,17,-1.4635,-0.402000000000001,-2.3476666666666
"6370",31846,31846,"2023-09-23 11:00:00","FRSTGA","measured",19.0143333333333,42.7616666666666,1,47.997815,7.857968,"2023-09-23 05:17:05","2023-09-23 17:27:48",11,"day","2023-09-23","full_canopy",2023,9,23,9,"2023-09-23 09:59:00",4.42,6.14,-0.125,18,-0.514666666666603,0.2216666666667,-1.6743333333333
